X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.95943918,40.7841157,26I-PM-1010-03,26I,PM,10102018,3,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",black in tail,Above Ground,15,tree,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9594391759139 40.784115697669)
-73.97136652,40.76971786,7H-AM-1006-01,07H,AM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,nut in mouth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9713665249614 40.7697178648002)
-73.9759428,40.77150818,7C-PM-1020-06,07C,PM,10202018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9759428006237 40.7715081817329)
-73.97100255,40.77925295,16C-AM-1014-01,16C,AM,10142018,1,Juvenile,Gray,,Gray+,,Above Ground,40,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9710025484537 40.7792529489016)
-73.95271967,40.79236383,36I-PM-1007-11,36I,PM,10072018,11,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,3,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,me!,POINT (-73.9527196716568 40.792363826828)
-73.95923927,40.796187,37B-AM-1018-02,37B,AM,10182018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9592392692535 40.7961869951798)
-73.97470601,40.77285282,8C-AM-1007-02,08C,AM,10072018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,peeps out from behind tree at cooing tourists,POINT (-73.9747060143742 40.7728528164878)
-73.97264598,40.76563574,2I-AM-1006-02,02I,AM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9726459773995 40.7656357433691)
-73.95607317,40.7980336,41D-PM-1014-02,41D,PM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9560731738677 40.7980336018554)
-73.97014086,40.76955117,7I-PM-1013-04,07I,PM,10132018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,Grass,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9701408623121 40.7695511718541)
-73.96995132,40.7722063,10G-PM-1017-05,10G,PM,10172018,5,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9699513151755 40.7722062991044)
-73.97706283,40.77285674,7B-AM-1008-06,07B,AM,10082018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9770628333002 40.7728567364852)
-73.97368006,40.77830697,14A-PM-1014-04,14A,PM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,chasing (#3),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9736800575584 40.7783069735758)
-73.95646322,40.79048074,33G-AM-1013-01,33G,AM,10132018,1,Adult,Cinnamon,,Cinnamon+,,Above Ground,13,shelter in hole in tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,POINT (-73.9564632239432 40.7904807427954)
-73.96531353,40.78174341,21E-PM-1012-01,21E,PM,10122018,1,Adult,Gray,,Gray+,,Above Ground,20,in tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9653135277149 40.7817434070169)
-73.97088609,40.77683767,14D-PM-1019-15,14D,PM,10192018,15,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9708860879459 40.7768376656119)
-73.95305356,40.79298091,37I-AM-1010-02,37I,AM,10102018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9530535624781 40.7929809144271)
-73.97346547,40.77159887,8E-PM-1008-06,08E,PM,10082018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9734654671008 40.7715988711659)
-73.96196733,40.79241767,33B-PM-1010-08,33B,PM,10102018,8,Juvenile,Gray,,Gray+,,Above Ground,,running up tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9619673317128 40.7924176673037)
-73.96697828,40.78411667,22C-PM-1006-13,22C,PM,10062018,13,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9669782832746 40.7841166727168)
-73.97955853,40.76889589,3B-PM-1007-08,03B,PM,10072018,8,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9795585338537 40.768895893226)
-73.97902634,40.76835137,2C-PM-1013-07,02C,PM,10132018,7,Adult,Gray,White,Gray+White,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9790263372004 40.7683513714892)
-73.96934781,40.77440981,12G-PM-1007-02,12G,PM,10072018,2,,Gray,,Gray+,,Above Ground,,in tree,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.969347812694 40.7744098063421)
-73.97624942,40.77501753,10A-AM-1006-01,10A,AM,10062018,1,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,near Strawberry Fields,FALSE,FALSE,FALSE,TRUE,FALSE,eating (a peanut),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9762494239719 40.7750175306716)
-73.97633735,40.77411689,9B-PM-1013-09,09B,PM,10132018,9,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,runs from (people),POINT (-73.9763373510536 40.7741168933928)
-73.94984217,40.79693974,42I-PM-1014-02,42I,PM,10142018,2,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,8,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9498421746221 40.7969397424182)
-73.96958811,40.78424413,21A-AM-1019-01,21A,AM,10192018,1,Juvenile,Gray,Black,Gray+Black,,Above Ground,3,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"keeps to tree,drops down on side away from people",POINT (-73.9695881075086 40.7842441291991)
-73.97663421,40.77154371,6C-AM-1007-08,06C,AM,10072018,8,Adult,,,+,,Above Ground,35,,FALSE,FALSE,TRUE,FALSE,FALSE,dropping acorns,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9766342125035 40.7715437147052)
-73.96957001,40.78165015,19B-PM-1018-04,19B,PM,10182018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.969570012716 40.7816501516863)
-73.95573999,40.79715637,40D-PM-1013-07,40D,PM,10132018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9557399927792 40.7971563708988)
-73.97682541,40.77167579,6C-PM-1020-03,06C,PM,10202018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9768254058709 40.7716757945251)
-73.97360162,40.77237814,8D-AM-1007-03,08D,AM,10072018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ran up tree when approached,POINT (-73.9736016229655 40.77237813767141)
-73.96904989,40.77000118,8I-AM-1006-07,08I,AM,10062018,7,Adult,Gray,White,Gray+White,White ring on short tail,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9690498876944 40.7700011818847)
-73.98004995,40.77021811,4A-PM-1007-05,04A,PM,10072018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,At rock,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9800499498034 40.770218109957305)
-73.97451931,40.76912288,5E-AM-1008-02,05E,AM,10082018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,8,trellis,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.974519308015 40.7691228794395)
-73.95616002,40.79531432,38E-AM-1010-10,38E,AM,10102018,10,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,over a log across stream,FALSE,FALSE,FALSE,FALSE,FALSE,chillin',FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from leaf blower,POINT (-73.9561600237284 40.7953143196705)
-73.96967204,40.77918516,17D-AM-1008-04,17D,AM,10082018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9696720362627 40.7791851598197)
-73.97291429,40.77240911,9E-AM-1008-03,09E,AM,10082018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9729142912203 40.7724091146678)
-73.95839444,40.79796898,39B-PM-1014-04,39B,PM,10142018,4,Adult,Gray,,Gray+,,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,runs from (me—when i approached),POINT (-73.9583944353352 40.7979689846815)
-73.96494655,40.78227084,22F-PM-1014-07,22F,PM,10142018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9649465476871 40.7822708362663)
-73.9645989,40.77821575,18H-PM-1014-01,18H,PM,10142018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9645989003589 40.7782157459155)
-73.97469348,40.76594319,2G-PM-1007-02,02G,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,burying nut,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9746934810667 40.7659431884158)
-73.96918212,40.77632032,14F-PM-1012-03,14F,PM,10122018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9691821206863 40.7763203164339)
-73.96826888,40.77119348,9I-PM-1010-06,09I,PM,10102018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9682688752331 40.7711934835539)
-73.96113996,40.78113071,22I-AM-1007-01,22I,AM,10072018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9611399573659 40.781130706026005)
-73.96409896,40.78992954,29B-PM-1010-03,29B,PM,10102018,3,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9640989602986 40.7899295439265)
-73.97469409,40.77609665,11B-PM-1014-02,11B,PM,10142018,2,Juvenile,Gray,,Gray+,,Above Ground,10,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9746940851342 40.7760966488186)
-73.95896987,40.79065205,32E-PM-1017-06,32E,PM,10172018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,treed area,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9589698681439 40.7906520520417)
-73.97774976,40.76773447,2D-AM-1007-04,02D,AM,10072018,4,Adult,Gray,,Gray+,,Above Ground,100,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9777497645834 40.7677344709178)
-73.95666869,40.7949244,37E-PM-1006-05,37E,PM,10062018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9566686940197 40.794924397955)
-73.95943326,40.79606224,37B-PM-1013-02,37B,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9594332600733 40.7960622445291)
-73.95687265,40.78787951,30I-PM-1006-03,30I,PM,10062018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,up tree,POINT (-73.9568726508546 40.7878795081255)
-73.95453991,40.78986463,33I-PM-1006-06,33I,PM,10062018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9545399102352 40.7898646267709)
-73.96381672,40.77764857,18I-PM-1007-03,18I,PM,10072018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,25,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,stared at me,POINT (-73.9638167248251 40.77764856793541)
-73.96381419,40.78292253,23F-PM-1013-03,23F,PM,10132018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"indifferent (noticed me,busy eating,foraging)",POINT (-73.9638141923763 40.7829225326288)
-73.97592584,40.76676227,2F-PM-1014-05,02F,PM,10142018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9759258407288 40.7667622711142)
-73.9790889,40.76764028,1C-PM-1013-01,01C,PM,10132018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9790889008147 40.7676402781925)
-73.96378248,40.79047371,30B-AM-1007-08,30B,AM,10072018,8,Adult,Gray,,Gray+,,Above Ground,40,,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9637824756607 40.7904737110761)
-73.9678823,40.7802961,18E-PM-1006-01,18E,PM,10062018,1,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9678822983274 40.7802960985637)
-73.95933731,40.79824285,39A-PM-1014-03,39A,PM,10142018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Higlights. Made executive adjustments.,Above Ground,6,Jumped from ground onto branch,FALSE,FALSE,FALSE,FALSE,TRUE,digging?,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.95933730937992 40.7982428507976)
-73.9754791,40.76833639,4E-PM-1008-07,04E,PM,10082018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9754790964561 40.768336388516)
-73.96775933,40.77630543,15G-PM-1019-07,15G,PM,10192018,7,Adult,,,+,,Above Ground,5,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9677593344667 40.7763054313195)
-73.95470315,40.79788675,41E-PM-1013-01,41E,PM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9547031549299 40.7978867539322)
-73.96052295,40.79343594,34C-PM-1012-04,34C,PM,10122018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.96052295327 40.7934359372871)
-73.9703705,40.78185862,19B-PM-1018-02,19B,PM,10182018,2,Adult,Gray,"Black, Cinnamon","Gray+Black, Cinnamon",Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9703705008688 40.7818586173755)
-73.97326833,40.77082965,7E-AM-1006-05,07E,AM,10062018,5,Adult,Gray,,Gray+,,Above Ground,25,in tree,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.973268329435 40.7708296517073)
-73.95937814,40.78415199,26I-AM-1010-02,26I,AM,10102018,2,Adult,Gray,,Gray+,,Above Ground,40,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.95937814274122 40.7841519912635)
-73.97301963,40.76602244,3H-PM-1014-06,03H,PM,10142018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9730196342874 40.766022437401)
-73.96040839,40.79102841,32D-AM-1013-05,32D,AM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9604083891356 40.7910284106931)
-73.96945917,40.77665182,14E-AM-1008-12,14E,AM,10082018,12,Adult,Gray,,Gray+,,Above Ground,2,,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9694591667705 40.7766518221998)
-73.95686109,40.79359596,36E-PM-1012-02,36E,PM,10122018,2,Adult,Gray,,Gray+,,Above Ground,28,on tree branch,FALSE,FALSE,TRUE,FALSE,TRUE,picking acorns off oak tree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.95686109433942 40.7935959584643)
-73.96313921,40.79146356,31B-PM-1007-02,31B,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,FALSE,TRUE,TRUE,FALSE,FALSE,chasing #1 and climbing tree w/ #1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9631392113757 40.7914635635784)
-73.97069687,40.78214991,19A-PM-1013-06,19A,PM,10132018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9706968708903 40.7821499135828)
-73.96567579,40.78873101,27B-PM-1006-02,27B,PM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,By large tree chasing #1,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.965675791028 40.7887310058451)
-73.97016348,40.77786914,15D-AM-1007-03,15D,AM,10072018,3,Adult,Gray,,Gray+,,Above Ground,10,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9701634768603 40.7778691433218)
-73.97526995,40.76880692,4E-PM-1008-02,04E,PM,10082018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9752699507508 40.76880691840571)
-73.9569985,40.79481174,37E-PM-1006-01,37E,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.956998502609 40.7948117428147)
-73.96240528,40.78096563,21H-PM-1018-04,21H,PM,10182018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,POINT (-73.9624052832372 40.7809656348254)
-73.97654173,40.77409947,9A-AM-1013-05,09A,AM,10132018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9765417282001 40.7740994735325)
-73.96521567,40.77613091,15I-PM-1012-02,15I,PM,10122018,2,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.965215665278 40.7761309082202)
-73.96045243,40.79566243,36B-AM-1013-01,36B,AM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9604524271167 40.7956624328733)
-73.96184865,40.79463658,35A-AM-1014-02,35A,AM,10142018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9618486459307 40.7946365810826)
-73.97716968,40.76970111,4C-AM-1006-04,04C,AM,10062018,4,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9771696835698 40.7697011100487)
-73.95454387,40.79021686,34I-AM-1012-04,34I,AM,10122018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9545438656122 40.7902168635009)
-73.9758368,40.76915934,4E-PM-1008-05,04E,PM,10082018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.975836799137 40.769159342847104)
